trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
3009,False,"{'a': 0.007, 'e': 0.097300000000039}",20,3,27.23279412648501,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3010,False,"{'a': 0.007, 'e': 0.097000000000039}",25,12,12.1938351579936,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
3011,False,"{'a': 0.007, 'e': 0.096700000000039}",25,10,24.648672165994427,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3012,False,"{'a': 0.007, 'e': 0.09640000000003901}",25,17,14.85398809358303,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3013,False,"{'a': 0.007, 'e': 0.09610000000003902}",25,18,13.560915765799377,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3014,False,"{'a': 0.007, 'e': 0.09580000000003902}",20,16,7.569367131223601,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3015,False,"{'a': 0.007, 'e': 0.09550000000003903}",20,12,14.015549151461881,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3016,False,"{'a': 0.007, 'e': 0.09520000000003903}",30,20,19.135005402472704,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3017,False,"{'a': 0.007, 'e': 0.09490000000003904}",20,11,-1.5861439196338054,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
3018,False,"{'a': 0.007, 'e': 0.09460000000003904}",30,17,14.005763751921506,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
3019,False,"{'a': 0.007, 'e': 0.09430000000003905}",20,12,13.796346085737525,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3020,False,"{'a': 0.007, 'e': 0.09400000000003905}",35,17,17.377135825515534,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
3021,False,"{'a': 0.007, 'e': 0.09370000000003906}",25,14,18.700808083117746,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3022,False,"{'a': 0.007, 'e': 0.09340000000003906}",25,20,7.054295682343629,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3023,False,"{'a': 0.007, 'e': 0.09310000000003907}",25,10,15.393293591863477,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
3024,False,"{'a': 0.007, 'e': 0.09280000000003907}",25,19,12.244282222867081,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3025,False,"{'a': 0.007, 'e': 0.09250000000003908}",25,11,16.522591650315853,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
3026,False,"{'a': 0.007, 'e': 0.09220000000003908}",30,21,18.099958260358417,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3027,False,"{'a': 0.007, 'e': 0.09190000000003909}",20,9,-2.0725340006985418,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
3028,False,"{'a': 0.007, 'e': 0.0916000000000391}",30,16,26.265343499893657,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3029,False,"{'a': 0.007, 'e': 0.0913000000000391}",30,17,20.57572131846925,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3030,False,"{'a': 0.007, 'e': 0.0910000000000391}",20,12,4.201073628667029,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
3031,False,"{'a': 0.007, 'e': 0.09070000000003911}",25,11,28.965255104236064,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3032,False,"{'a': 0.007, 'e': 0.09040000000003912}",20,3,15.615568766279022,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
3033,False,"{'a': 0.007, 'e': 0.09010000000003912}",25,19,1.3081547767642083,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
3034,False,"{'a': 0.007, 'e': 0.08980000000003913}",35,15,41.93967397939777,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
3035,False,"{'a': 0.007, 'e': 0.08950000000003913}",25,0,41.52166222791557,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
3036,False,"{'a': 0.007, 'e': 0.08920000000003914}",25,7,19.85683908076388,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
3037,False,"{'a': 0.007, 'e': 0.08890000000003914}",25,15,18.72233743622092,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3038,False,"{'a': 0.007, 'e': 0.08860000000003915}",20,12,16.72640533238358,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3039,False,"{'a': 0.007, 'e': 0.08830000000003915}",20,8,24.904535689174974,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3040,False,"{'a': 0.007, 'e': 0.08800000000003916}",25,18,9.13413272563681,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3041,False,"{'a': 0.007, 'e': 0.08770000000003916}",30,12,15.226724772416391,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
3042,False,"{'a': 0.007, 'e': 0.08740000000003917}",25,7,29.258105868513542,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3043,False,"{'a': 0.007, 'e': 0.08710000000003917}",25,18,-6.8923354483986685,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
3044,False,"{'a': 0.007, 'e': 0.08680000000003918}",30,20,19.556834181210288,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3045,False,"{'a': 0.007, 'e': 0.08650000000003918}",20,16,5.9939120790743905,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3046,False,"{'a': 0.007, 'e': 0.08620000000003919}",20,10,22.28266507216537,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3047,False,"{'a': 0.007, 'e': 0.0859000000000392}",20,13,14.247286329055665,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3048,False,"{'a': 0.007, 'e': 0.0856000000000392}",20,13,14.060791054739415,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3049,False,"{'a': 0.007, 'e': 0.0853000000000392}",20,1,20.485285040935775,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
3050,False,"{'a': 0.007, 'e': 0.08500000000003921}",30,15,25.72838985062305,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3051,False,"{'a': 0.007, 'e': 0.08470000000003922}",30,7,44.061588042691305,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
3052,False,"{'a': 0.007, 'e': 0.08440000000003922}",35,17,19.84329257594802,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
3053,False,"{'a': 0.007, 'e': 0.08410000000003923}",20,13,17.156589068600194,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3054,False,"{'a': 0.007, 'e': 0.08380000000003923}",25,18,12.659105030148663,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3055,False,"{'a': 0.007, 'e': 0.08350000000003924}",25,13,16.770887835493788,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3056,False,"{'a': 0.007, 'e': 0.08320000000003924}",25,16,4.686978049836991,"{0: 7, 1: 2, 2: 0, 3: 0, 4: 0}",1
3057,False,"{'a': 0.007, 'e': 0.08290000000003925}",25,13,21.861439847147643,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3058,False,"{'a': 0.007, 'e': 0.08260000000003925}",30,22,16.821655579403426,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3059,False,"{'a': 0.007, 'e': 0.08230000000003926}",20,12,15.883477147174265,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3060,False,"{'a': 0.007, 'e': 0.08200000000003926}",20,14,9.640572767216602,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3061,False,"{'a': 0.007, 'e': 0.08170000000003927}",20,16,8.594590283150634,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3062,False,"{'a': 0.007, 'e': 0.08140000000003927}",20,12,14.625532628603008,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3063,False,"{'a': 0.007, 'e': 0.08110000000003928}",30,9,32.22085141845305,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
3064,False,"{'a': 0.007, 'e': 0.08080000000003928}",30,18,22.240397800852705,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3065,False,"{'a': 0.007, 'e': 0.08050000000003929}",25,14,15.941998808766597,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3066,False,"{'a': 0.007, 'e': 0.0802000000000393}",30,22,13.83345350913366,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3067,False,"{'a': 0.007, 'e': 0.0799000000000393}",20,10,20.06302881644882,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3068,False,"{'a': 0.007, 'e': 0.0796000000000393}",25,14,9.54616006918609,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
3069,False,"{'a': 0.007, 'e': 0.07930000000003931}",20,6,23.189645740954905,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3070,False,"{'a': 0.007, 'e': 0.07900000000003932}",25,7,34.764763582098055,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3071,False,"{'a': 0.007, 'e': 0.07870000000003932}",25,0,-0.9220910646311617,"{0: 22, 1: 1, 2: 1, 3: 1, 4: 0}",0
3072,False,"{'a': 0.007, 'e': 0.07840000000003933}",20,6,24.638185393316228,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3073,False,"{'a': 0.007, 'e': 0.07810000000003933}",20,14,9.927045443290774,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3074,False,"{'a': 0.007, 'e': 0.07780000000003934}",25,16,17.079047573776794,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3075,False,"{'a': 0.007, 'e': 0.07750000000003934}",20,0,38.03867505385794,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3076,False,"{'a': 0.007, 'e': 0.07720000000003935}",35,17,-5.506966983719722,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 0}",1
3077,False,"{'a': 0.007, 'e': 0.07690000000003935}",20,3,28.96577279763609,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3078,False,"{'a': 0.007, 'e': 0.07660000000003936}",20,5,-3.2268946213408625,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 0}",1
3079,False,"{'a': 0.007, 'e': 0.07630000000003936}",25,9,27.518191152699853,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
3080,False,"{'a': 0.007, 'e': 0.07600000000003937}",30,18,22.92539980059218,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3081,False,"{'a': 0.007, 'e': 0.07570000000003937}",25,9,29.293313368357293,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
3082,False,"{'a': 0.007, 'e': 0.07540000000003938}",20,10,19.41128094187028,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3083,False,"{'a': 0.007, 'e': 0.07510000000003939}",20,12,15.747835595911926,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3084,False,"{'a': 0.007, 'e': 0.07480000000003939}",20,8,19.57795866149697,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3085,False,"{'a': 0.007, 'e': 0.0745000000000394}",25,13,-19.825697585010367,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
3086,False,"{'a': 0.007, 'e': 0.0742000000000394}",20,11,15.967378895044023,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3087,False,"{'a': 0.007, 'e': 0.0739000000000394}",20,16,7.297017229473127,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3088,False,"{'a': 0.007, 'e': 0.07360000000003941}",20,16,6.515550712804089,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3089,False,"{'a': 0.007, 'e': 0.07330000000003942}",20,6,24.02213813153016,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3090,False,"{'a': 0.007, 'e': 0.07300000000003942}",20,2,29.273700859009555,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3091,False,"{'a': 0.007, 'e': 0.07270000000003943}",30,16,27.131987731020914,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3092,False,"{'a': 0.007, 'e': 0.07240000000003943}",25,10,28.593254745668027,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3093,False,"{'a': 0.007, 'e': 0.07210000000003944}",35,13,25.300160750301796,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
3094,False,"{'a': 0.007, 'e': 0.07180000000003944}",25,19,9.164621714516022,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3095,False,"{'a': 0.007, 'e': 0.07150000000003945}",25,7,11.74874793992377,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
3096,False,"{'a': 0.007, 'e': 0.07120000000003945}",25,11,27.357672122633492,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3097,False,"{'a': 0.007, 'e': 0.07090000000003946}",20,13,14.535241817326412,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3098,False,"{'a': 0.007, 'e': 0.07060000000003946}",30,16,3.046189497085331,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
3099,False,"{'a': 0.007, 'e': 0.07030000000003947}",25,18,13.12315968210843,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3100,False,"{'a': 0.007, 'e': 0.07000000000003948}",20,13,12.296814441117029,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3101,False,"{'a': 0.007, 'e': 0.06970000000003948}",20,14,13.650130561273274,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3102,False,"{'a': 0.007, 'e': 0.06940000000003949}",20,0,26.145582682888012,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
3103,False,"{'a': 0.007, 'e': 0.06910000000003949}",25,13,21.22464275844633,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3104,False,"{'a': 0.007, 'e': 0.0688000000000395}",30,11,18.564853816173308,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
3105,False,"{'a': 0.007, 'e': 0.0685000000000395}",20,5,-13.983367169360013,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
3106,False,"{'a': 0.007, 'e': 0.0682000000000395}",20,16,7.689001782258971,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3107,False,"{'a': 0.007, 'e': 0.06790000000003951}",20,11,4.70409364408855,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
3108,False,"{'a': 0.007, 'e': 0.06760000000003952}",20,10,18.817798696662294,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3109,False,"{'a': 0.007, 'e': 0.06730000000003952}",25,17,15.702275273374344,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3110,False,"{'a': 0.007, 'e': 0.06700000000003953}",20,3,5.034642425387998,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
3111,False,"{'a': 0.007, 'e': 0.06670000000003953}",25,20,9.173892192594147,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3112,False,"{'a': 0.007, 'e': 0.06640000000003954}",30,4,44.3395761817923,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
3113,False,"{'a': 0.007, 'e': 0.06610000000003954}",20,11,16.455539544911854,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3114,False,"{'a': 0.007, 'e': 0.06580000000003955}",20,12,1.3617827656845163,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
3115,False,"{'a': 0.007, 'e': 0.06550000000003955}",20,7,22.418075925498876,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3116,False,"{'a': 0.007, 'e': 0.06520000000003956}",20,12,12.556613544910535,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3117,False,"{'a': 0.007, 'e': 0.06490000000003956}",25,16,18.567624887282868,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3118,False,"{'a': 0.007, 'e': 0.06460000000003957}",20,8,22.632171028678076,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3119,False,"{'a': 0.007, 'e': 0.06430000000003958}",20,16,7.088829921607539,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3120,False,"{'a': 0.007, 'e': 0.06400000000003958}",20,8,21.602369592348374,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3121,False,"{'a': 0.007, 'e': 0.06370000000003959}",30,12,20.88609082532101,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
3122,False,"{'a': 0.007, 'e': 0.06340000000003959}",30,16,26.580916644001416,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3123,False,"{'a': 0.007, 'e': 0.0631000000000396}",25,0,16.00227367804859,"{0: 23, 1: 1, 2: 0, 3: 1, 4: 0}",0
3124,False,"{'a': 0.007, 'e': 0.0628000000000396}",25,18,13.328289304445528,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3125,False,"{'a': 0.007, 'e': 0.06250000000003961}",20,12,13.79589528217253,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3126,False,"{'a': 0.007, 'e': 0.062200000000039606}",20,3,27.211261298205155,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3127,False,"{'a': 0.007, 'e': 0.061900000000039604}",30,8,41.67018874757994,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
3128,False,"{'a': 0.007, 'e': 0.0616000000000396}",20,15,0.6376143604635891,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
3129,False,"{'a': 0.007, 'e': 0.0613000000000396}",25,16,5.871077079115605,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
3130,False,"{'a': 0.007, 'e': 0.0610000000000396}",30,18,22.042976153934784,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3131,False,"{'a': 0.007, 'e': 0.0607000000000396}",20,8,19.896599457322864,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3132,False,"{'a': 0.007, 'e': 0.060400000000039596}",30,0,48.45480005747387,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
3133,False,"{'a': 0.007, 'e': 0.060100000000039594}",25,1,39.22462571210926,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
3134,False,"{'a': 0.007, 'e': 0.05980000000003959}",20,6,25.758043383244633,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3135,False,"{'a': 0.007, 'e': 0.05950000000003959}",30,17,13.653922649143627,"{0: 11, 1: 2, 2: 0, 3: 0, 4: 0}",1
3136,False,"{'a': 0.007, 'e': 0.05920000000003959}",25,0,21.93855556899836,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
3137,False,"{'a': 0.007, 'e': 0.05890000000003959}",30,16,26.559084049695223,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3138,False,"{'a': 0.007, 'e': 0.058600000000039586}",25,10,25.671374371207257,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3139,False,"{'a': 0.007, 'e': 0.058300000000039584}",30,4,35.812871567667145,"{0: 25, 1: 0, 2: 1, 3: 0, 4: 0}",1
3140,False,"{'a': 0.007, 'e': 0.05800000000003958}",20,8,20.83005978361236,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3141,False,"{'a': 0.007, 'e': 0.05770000000003958}",25,12,21.268273976386183,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3142,False,"{'a': 0.007, 'e': 0.05740000000003958}",30,18,21.50268821052236,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3143,False,"{'a': 0.007, 'e': 0.05710000000003958}",25,4,14.198941729204286,"{0: 20, 1: 0, 2: 0, 3: 1, 4: 0}",1
3144,False,"{'a': 0.007, 'e': 0.056800000000039576}",20,14,13.805661961593344,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3145,False,"{'a': 0.007, 'e': 0.056500000000039574}",25,10,-60.555902581023005,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 2}",1
3146,False,"{'a': 0.007, 'e': 0.05620000000003957}",25,9,28.69267384453575,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
3147,False,"{'a': 0.007, 'e': 0.05590000000003957}",30,17,28.338156136281413,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3148,False,"{'a': 0.007, 'e': 0.05560000000003957}",20,16,7.846540006104201,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3149,False,"{'a': 0.007, 'e': 0.05530000000003957}",25,7,28.924225790881636,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3150,False,"{'a': 0.007, 'e': 0.055000000000039566}",25,15,17.604456169028637,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3151,False,"{'a': 0.007, 'e': 0.054700000000039564}",25,12,17.017618640407925,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
3152,False,"{'a': 0.007, 'e': 0.05440000000003956}",20,9,22.772648201483825,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3153,False,"{'a': 0.007, 'e': 0.05410000000003956}",20,8,11.693586834681147,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
3154,False,"{'a': 0.007, 'e': 0.05380000000003956}",20,7,22.380504427899552,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3155,False,"{'a': 0.007, 'e': 0.05350000000003956}",20,13,11.226819811207891,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3156,False,"{'a': 0.007, 'e': 0.053200000000039556}",20,8,24.04207222585918,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3157,False,"{'a': 0.007, 'e': 0.052900000000039554}",35,15,39.165445340340725,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
3158,False,"{'a': 0.007, 'e': 0.05260000000003955}",25,11,27.519745647226525,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3159,False,"{'a': 0.007, 'e': 0.05230000000003955}",20,14,10.976673268870943,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3160,False,"{'a': 0.007, 'e': 0.05200000000003955}",25,8,32.66235197092076,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3161,False,"{'a': 0.007, 'e': 0.05170000000003955}",25,2,-0.11117934167914467,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 1}",1
3162,False,"{'a': 0.007, 'e': 0.051400000000039546}",20,9,-1.2523251356203575,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
3163,False,"{'a': 0.007, 'e': 0.051100000000039544}",25,8,27.788402279047695,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3164,False,"{'a': 0.007, 'e': 0.05080000000003954}",20,10,18.101176037793973,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3165,False,"{'a': 0.007, 'e': 0.05050000000003954}",20,16,5.502212652484486,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3166,False,"{'a': 0.007, 'e': 0.05020000000003954}",25,14,19.536209303980677,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3167,False,"{'a': 0.007, 'e': 0.04990000000003954}",20,4,24.190480635441403,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",25,20,8.84328096622955,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",20,10,21.259001428604254,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",25,13,20.2837604837594,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",25,4,28.54702740269093,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",25,14,20.761753763062035,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",25,9,24.82720663085334,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",20,13,15.114971515214926,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",20,15,8.393219180421912,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",20,9,18.48061779063708,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",20,7,25.504072016562635,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
11,True,"{'a': 0, 'e': 0}",20,16,7.849017124431052,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
12,True,"{'a': 0, 'e': 0}",25,11,24.94129039676167,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
13,True,"{'a': 0, 'e': 0}",25,13,21.21817272080707,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
14,True,"{'a': 0, 'e': 0}",35,13,42.14789515439796,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
15,True,"{'a': 0, 'e': 0}",35,24,20.984281122720986,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
16,True,"{'a': 0, 'e': 0}",20,7,22.027904113688248,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
17,True,"{'a': 0, 'e': 0}",25,8,31.032351142047034,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
18,True,"{'a': 0, 'e': 0}",30,9,36.35004243496679,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
19,True,"{'a': 0, 'e': 0}",30,17,25.42992859210838,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
20,True,"{'a': 0, 'e': 0}",30,20,21.439644090645817,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
21,True,"{'a': 0, 'e': 0}",25,16,19.227071818121914,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
22,True,"{'a': 0, 'e': 0}",25,15,16.151817024817163,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
23,True,"{'a': 0, 'e': 0}",20,13,12.09251925467513,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
24,True,"{'a': 0, 'e': 0}",20,13,14.065249493756529,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
25,True,"{'a': 0, 'e': 0}",20,4,23.149970716278304,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
26,True,"{'a': 0, 'e': 0}",20,12,13.515383284259178,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
27,True,"{'a': 0, 'e': 0}",25,12,24.77530832011984,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
28,True,"{'a': 0, 'e': 0}",35,12,40.84543351610722,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
